DENSITY	POSITIONS	SUBPEAK_LENGTH
0.00135869565217	400	736
0.000955109837631	1212,1742	2094
0.0		1293
0.0		1107
0.0		1979
0.00182648401826	662,551	1095
0.0		972
0.0		1083
0.0		1545
0.0		735
0.0		1404
0.0		2215
0.0		1855
0.0		4027
0.000822368421053	943	1216
0.0		996
0.000449034575662	1309	2227
0.0		894
0.0		1239
0.000535331905782	1665	1868
0.0		1496
0.0		895
0.0		919
0.0005382131324	1537	1858
0.0		861
0.0		957
0.00100401606426	429	996
0.0		1289
0.0		936
0.0		920
0.0		816
0.0		1942
0.0		1365
0.000784929356358	919	1274
0.00265957446809	417,453	752
0.0		1151
0.0		823
0.0		825
0.0		912
0.0		500
0.0		1992
0.0		2665
0.0		1800
0.0		1345
0.0		1246
0.0		1129
0.00226116449972	512,865,1273,1129	1769
0.0010718113612	766	933
0.000585137507314	1022	1709
0.0		925
0.0		1626
0.0		1085
0.0		1458
0.0		1212
0.0		1078
0.0		1249
0.00133155792277	652,1367	1502
0.0		630
0.0		1056
0.0		1457
0.0		1049
0.0		894
0.0		1577
0.0029563932003	486,577,964,566	1353
0.000925925925926	458	1080
0.0		3893
0.0		768
0.0		773
0.0		586
0.0		1627
0.0		1398
0.0		1401
0.0019512195122	514,208	1025
0.000436109899695	948	2293
0.0		1527
0.0		1124
0.0		1339
0.0		1195
0.0		2941
0.00112107623318	485	892
0.0		1145
0.000482392667631	449	2073
0.0		880
0.0		979
0.0		1344
0.00103842159917	484	963
0.0		1367
0.00080971659919	693	1235
0.00103092783505	550	970
0.0		1251
0.0		810
0.00103305785124	550	968
0.0		1484
0.0		859
0.0		1075
0.0		1099
0.0		1536
0.0		1938
0.00188146754468	511,538	1063
0.0		1913
0.0		895
0.0		1123
0.0		1072
0.0		1001
0.0		858
0.00187265917603	426,522,232	1602
0.00173913043478	345	575
0.0		1405
0.0		3169
0.0		785
0.0021645021645	497,574	924
0.00036469730124	1604	2742
0.0		1297
0.00175284837862	586,547	1141
0.0		1125
0.000640204865557	634	1562
0.000566251415629	1036	1766
0.0		1097
0.00136798905609	425,433	1462
0.0		1037
0.0		1950
0.0		869
0.0		1505
0.0		2530
0.0		1003
0.0		1583
0.0		1875
0.0		1730
0.00193798449612	488,622	1032
0.00115074798619	88	869
0.0		1098
0.0		617
0.0		2545
0.0		1078
0.0		2011
0.0		1170
0.0		1031
0.0		1119
0.0		968
0.0		2083
0.0		1463
0.000780640124902	739	1281
0.000551571980143	1144	1813
0.000856164383562	1099	1168
0.0		700
0.000946073793756	517	1057
0.0		1392
0.0		740
0.000779727095517	756,878	2565
0.00105596620908	76	947
0.0		613
0.0		1227
0.0		2222
0.00068166325835	702	1467
0.0		1056
0.0		2195
0.0		888
0.000607902735562	1036	1645
0.0		937
0.00155520995334	748,839	1286
0.0		1629
0.0		1419
0.000608087564609	64,890	3289
0.0		2572
0.0		1587
0.0		902
0.0		1339
0.000959692898273	488	1042
0.0		1455
0.000635324015248	639	1574
0.0		799
0.0		983
0.0		780
0.0		1278
0.0		1615
0.0		1496
0.0		1030
0.0		1041
0.000350262697023	269	2855
0.0		1473
0.0		1677
0.0		725
0.0		1481
0.00304259634888	82,522,65	986
0.0		1587
0.000893655049151	445	1119
0.000687285223368	277	1455
0.0		1337
0.0		842
0.0		1570
0.0		1605
0.0		1288
0.0		1404
0.0		484
0.0		1630
0.0		1407
0.0		1525
0.0		878
0.0		2290
0.0		889
0.0		1086
0.0		965
0.0		833
0.0		1946
0.0		898
0.0		1191
0.00169348010161	8,100	1181
0.0		1108
0.0		3109
0.0		2547
0.0		881
0.0		1328
0.0015479876161	393	646
0.00066181336863	743	1511
0.00210304942166	491,509	951
0.0		2095
0.0		1729
0.0		946
0.000257267815796	644	3887
0.0		1266
0.0		1879
0.000645161290323	822	1550
0.0		893
0.0		573
0.0		532
0.0		1066
0.000527148128624	634,3156	3794
0.0		2881
0.000576036866359	1105	1736
0.00034566194262	1039	2893
0.0		1516
0.00128865979381	464	776
0.00129701686122	138	771
0.0		1116
0.000660066006601	819	1515
0.0		1018
0.0		1053
0.001875	774,1032,1381	1600
0.000369071784462	2135,4634	5419
0.0		2300
0.000430477830392	1859	2323
0.0		1607
0.0		1014
0.000632511068944	905	1581
0.0		1049
0.0		875
0.000316856780735	742	3156
0.0		1307
0.0		1908
0.0		3189
0.0		963
0.0		731
0.0		1773
0.0		727
0.0		2787
0.0		1046
0.0		1359
0.0		1017
0.000937207122774	571	1067
0.0		1144
0.0		1845
0.0		1014
0.0		1833
0.00102145045965	594	979
0.0		1314
0.0		862
0.0		1389
0.0		1366
0.0		1270
0.000923361034164	286	1083
0.000852514919011	1126	1173
0.0		1648
0.00092936802974	187	1076
0.000992063492063	507	1008
0.00136177939174	1042,1664,1656	2203
0.0		1038
0.0		499
0.0		869
0.0		1676
0.0		1241
0.0		773
0.0		663
0.000766871165644	731	1304
0.000782472613459	592	1278
0.0		1188
0.00115340253749	429	867
0.0010298661174	210	971
0.00135869565217	437	736
0.00255102040816	82,491	784
0.0		1438
0.0		4031
0.000730727073438	1162,1226	2737
0.0		1068
0.000725163161711	625	1379
0.0		1052
0.0		980
0.0		542
0.00056657223796	1443	1765
0.0013037809648	498,713	1534
0.00106326422116	317,1307	1881
0.00093023255814	239	1075
0.0		1684
0.0		1741
0.0		882
0.0		1483
0.0		1610
0.0		853
0.0		1134
0.0		994
0.0		1459
0.00224215246637	362,708	892
0.0		1221
0.0		666
0.000614628149969	1188	1627
0.0		2042
0.0		1205
0.0		1171
0.0		554
0.0		830
0.0		1089
0.0		529
0.0		1137
0.0		942
0.0		834
0.0		2748
0.0		1737
0.000660501981506	715	1514
0.0		1086
0.000700280112045	466	1428
0.0		1027
0.0		1542
0.0		1009
0.00200267022697	315,826,1028	1498
0.000742390497402	709	1347
0.0		2981
0.0		900
0.0		1427
0.0		2414
0.000958772770853	687	1043
0.0		731
0.0		1029
0.000509424350484	238	1963
0.0		844
0.000484730974309	605	2063
0.0		1160
0.0		873
0.00114613180516	464,1133	1745
0.0		1641
0.0		1822
0.0		851
0.0		2401
0.00166389351082	496	601
0.0		802
0.0		975
0.0		1167
0.0		1020
0.0		611
0.0		2730
0.0		1683
0.000578034682081	299	1730
0.0		1857
0.00104384133612	1047,1436	1916
0.0		842
0.0		1543
0.000617283950617	1035	1620
0.00146305779078	557,860	1367
0.0		2146
0.0		3227
0.0		880
0.0		2591
0.0		1027
0.000727802037846	391	1374
0.0		2733
0.0		950
0.000416840350146	783	2399
0.000718218817333	478,3419,3580	4177
0.0		1513
0.0		849
0.00117233294256	653,802	1706
0.0		850
0.000462107208872	1002	2164
0.0		1435
0.00147275405007	301	679
0.0		928
0.0		1010
0.00134952766532	518,987	1482
0.00125313283208	371	798
0.0		1359
0.0		1326
0.0		655
0.0		2104
0.000931966449208	569	1073
0.000996015936255	548	1004
0.000736919675755	599	1357
0.0		1032
0.0		1335
0.0		1160
0.0		2179
0.0		3093
0.0		1038
0.0		1155
0.0		1176
0.0		1477
0.0		1230
0.0		1811
0.0		1131
0.0002442002442	3588	4095
0.0		792
0.0		3763
0.0		1817
0.000551876379691	851	1812
0.0		861
0.0		1317
0.0		1170
0.000937207122774	867	1067
0.0		2536
0.0		1592
0.0		2758
0.00133244503664	604,84	1501
0.0		1844
0.000789265982636	937	1267
0.0		756
0.0		1626
0.0		877
0.0		1045
0.0		2056
0.0		1516
0.0		1114
0.000567214974475	535	1763
0.000509683995923	1390	1962
0.0		3411
0.0		1160
0.0		2706
0.0		617
0.000283929585463	2517	3522
0.0		2867
0.0		758
0.0		3136
0.000880281690141	659	1136
0.0		1129
0.0		2114
0.000539374325782	334	1854
0.000615384615385	1085	1625
0.00105263157895	470	950
0.0		1241
0.0		1004
0.0		1208
0.0		1023
0.0		854
0.000393236335037	463	2543
0.0		1776
0.000535618639529	946	1867
0.000538793103448	1805	1856
0.0		698
0.0		967
0.0		901
0.00117924528302	405	848
0.0		1010
0.0		1294
0.000547945205479	51	1825
0.0		602
0.0		581
0.0		1188
0.0		810
0.001221001221	509	819
0.0		1512
0.0		2587
0.00114025085519	503	877
0.000583090379009	659	1715
0.0		1656
0.0		610
0.00090661831369	675	1103
0.0		1189
0.0		1477
0.0		2723
0.0		988
0.0		1122
0.000943396226415	589	1060
0.0		1125
0.0		812
0.000634920634921	962	1575
0.0		1292
0.0		1963
0.000533617929562	1531	1874
0.0		582
0.000592768227623	855	1687
0.000686813186813	883	1456
0.0		1366
0.0		2505
0.0		803
0.0		930
0.000240096038415	1889	4165
0.000600240096038	898	1666
0.000878734622144	404	1138
0.0		1403
0.0		1373
0.000544959128065	1456	1835
0.000564971751412	929	1770
0.000478468899522	3324,3474	4180
0.0		1279
0.0		1642
0.0		2213
0.0		932
0.0		959
0.0		1584
0.0		883
0.000650195058518	1074	1538
0.000846023688663	422	1182
0.0		1320
0.0		1968
0.0		1949
0.0		758
0.000970873786408	600	1030
0.0		805
0.0021436227224	409,431	933
0.00112107623318	20	892
0.0		978
0.0		1478
0.0		895
0.0		728
0.0		2410
0.000754147812971	709	1326
0.0		1031
0.0		886
0.0		1294
0.000600600600601	652	1665
0.0		591
0.0		1042
0.0		867
0.0		637
0.000484027105518	1199	2066
0.0		2195
0.0		992
0.0		1392
0.0		1102
0.0		3495
0.0		2574
0.0		1167
0.0		816
0.0		1491
0.00310559006211	312,449,470	966
0.0		2327
0.0		1690
0.000754147812971	97	1326
0.0		1363
0.0		1148
0.0		1346
0.000744047619048	746	1344
0.0		633
0.00130434782609	411,1369,1381	2300
0.0		1286
0.000641436818473	827	1559
0.000665335994677	1126	1503
0.0		1842
0.000807754442649	88	1238
0.0		809
0.00158227848101	325	632
0.0		994
0.00120336943442	443	831
0.0		724
0.0		753
0.0		2396
0.0		1069
0.0		1018
0.0		1714
0.0		887
0.000858000858001	554,1384	2331
0.0		1676
0.0		2076
0.0		1625
0.0		1410
0.00179856115108	366,550	1112
0.0		865
0.0		1323
0.0		2676
0.0		1050
0.0		1371
0.0		4275
0.000400801603206	565	2495
0.0		860
0.0		938
0.0		2395
0.0		732
0.0		1501
0.0		1018
0.000718046912398	821,733,1089	4178
0.0		1170
0.0		936
0.0		1741
0.0		1207
0.000699790062981	1089	1429
0.00204081632653	514,797	980
0.0		890
0.0		920
0.0		609
0.0		2406
0.0		1169
0.0		913
0.0		1272
0.0		776
0.00117096018735	450	854
0.0		839
0.0		1196
0.0		774
0.0		1695
0.0		1714
0.0		2251
0.000759301442673	1088	1317
0.0		2177
0.000844594594595	190	1184
0.00112359550562	221	890
0.0		2285
0.0		894
0.0		2563
0.0		684
0.0		1194
0.00109769484083	358	911
0.0		1359
0.000984251968504	586	1016
0.0		1262
0.0		704
0.000889679715302	550	1124
0.000512820512821	1344	1950
0.0		786
0.0003663003663	856	2730
0.0		927
0.00140745953554	738,716	1421
0.0		963
0.0		1518
0.0		834
0.00095328884652	572	1049
0.0		1084
0.0		665
0.0		1202
0.0		1054
0.0		975
0.0		2734
0.000714796283059	776	1399
0.0		2526
0.0		1245
0.000227324391907	1152	4399
0.0		818
0.0		1572
0.0		1313
0.0		1465
0.0		2002
0.0		1083
0.00078125	815	1280
0.0		833
0.0		1123
0.0		3545
0.0		1226
0.000362187613184	2154	2761
0.0		1056
0.0		1570
0.0		876
0.000265322366676	937	3769
0.0		1034
0.0		1057
0.0		1858
0.0		1327
0.0		1523
0.0		1999
0.0		2281
0.0		796
0.0		1031
0.00102145045965	581	979
0.0		1292
0.0		1101
0.001001001001	481	999
0.0		1798
0.000665335994677	541	1503
0.0		779
0.0		1924
0.0		1085
0.0		1638
0.0		996
0.0		1021
0.0		1746
0.000414078674948	471	2415
0.00133868808568	253	747
0.0		970
0.0		1123
0.000732064421669	1304	1366
0.000677048070413	856	1477
0.0		2120
0.0		3146
0.0		777
0.0		1524
0.0		694
0.0		4013
0.0		1155
0.0		731
0.0		2521
0.0		1294
0.000543773790103	1549	1839
0.0		5297
0.0		1164
0.0		2783
0.000543773790103	1371	1839
0.0		2186
0.0		1474
0.00220750551876	267,504	906
0.000689655172414	609	1450
0.000449236298293	64	2226
0.0		1031
0.0		966
0.0		1261
0.000412881915772	219	2422
0.0		605
0.0		1392
0.000937207122774	475	1067
0.0		983
0.0		1522
0.0		959
0.0		1479
0.000657462195924	801	1521
0.0		4456
0.0		1481
0.0		946
0.000623052959502	635	1605
0.0		3047
0.000699300699301	1337	1430
0.0		2943
0.0004372540446	426	2287
0.000914913083257	140	1093
0.000747384155456	749	1338
0.0		1199
0.000600961538462	1021	1664
0.0		971
0.0		1758
0.0		1435
0.00074294205052	384,2114	2692
0.000571102227299	815	1751
0.0		952
0.0		914
0.0		912
0.0		1707
0.0		896
0.00143369175627	617,812	1395
0.0		1213
0.000462534690102	755	2162
0.000817661488144	83	1223
0.000838222967309	663	1193
0.0		618
0.0		1947
0.0		2638
0.0		1032
0.0001414427157	2122	7070
0.0		1659
0.0		1408
0.0		1317
0.0		2261
0.0		960
0.000641848523748	1147	1558
0.0		1519
0.00093984962406	488	1064
0.0		783
0.0		941
0.0		818
0.0		1013
0.0		2438
0.0		1000
0.000663129973475	515	1508
0.0		1098
0.0		901
0.000514403292181	891	1944
0.0		1501
0.0		952
0.0		1543
0.0		1083
0.0		1081
0.000967117988395	392	1034
0.000513610683102	1184	1947
0.0		935
0.0		694
0.0100376411543	264,295,326,357,419,469,525,552	797
0.0		1092
0.0		1414
0.0		728
0.0		1118
0.0		4446
0.0		1895
0.0014880952381	280	672
0.0		1490
0.000892060660125	825	1121
0.000883392226148	1038	1132
0.0		1687
0.0		1256
0.0		1073
0.0		760
0.0		1427
0.000967117988395	448	1034
0.0		1179
0.0		994
0.00081499592502	637	1227
0.0		1336
0.0		843
0.0		1067
0.0		1010
0.0		959
0.0		862
0.00102564102564	348	975
0.0		2347
0.0		1288
0.0		1366
0.0		2114
0.0		1166
0.000553403431101	949	1807
0.000367376928729	1161	2722
0.000751879699248	513	1330
0.0		963
0.0		816
0.0		1582
0.000612745098039	447	1632
0.0		1345
0.0		1431
0.0		816
0.0		1103
0.0		802
0.0		2039
0.0		1052
0.0		727
0.0		1049
0.0		1580
0.0		2438
0.00246305418719	583,630,936	1218
